"collaboration_group","sequence","title","authid","authname","journal_name","date"
61,"1","An analytic model for the flow induced in syringomyelia cavities","58852937400","Nozaleda G.L.","Journal of Fluid Mechanics","2024"
61,"2","An analytic model for the flow induced in syringomyelia cavities","56514153700","Alaminos-Quesada J.","Journal of Fluid Mechanics","2024"
61,"3","An analytic model for the flow induced in syringomyelia cavities","36830307600","Coenen W.","Journal of Fluid Mechanics","2024"
61,"4","An analytic model for the flow induced in syringomyelia cavities","58845659700","Haughton V.","Journal of Fluid Mechanics","2024"
61,"5","An analytic model for the flow induced in syringomyelia cavities","19934368500","Sánchez A.L.","Journal of Fluid Mechanics","2024"
62,"1","Floquet stability analysis of a two-layer oscillatory flow near a flexible wall","58678829600","Bárcenas-Luque A.J.","Journal of Fluid Mechanics","2024"
62,"2","Floquet stability analysis of a two-layer oscillatory flow near a flexible wall","36830307600","Coenen W.","Journal of Fluid Mechanics","2024"
62,"3","Floquet stability analysis of a two-layer oscillatory flow near a flexible wall","24436040800","Gutiérrez-Montes C.","Journal of Fluid Mechanics","2024"
62,"4","Floquet stability analysis of a two-layer oscillatory flow near a flexible wall","6602708976","Martínez-Bazán C.","Journal of Fluid Mechanics","2024"
63,"1","Numerical treatment of entropy generation and Bejan number into an electroosmotically-driven flow of Sutterby nanofluid in an asymmetric microchannel","57221961515","Praveen Kumar P.","Numerical Heat Transfer, Part B: Fundamentals","2024"
63,"2","Numerical treatment of entropy generation and Bejan number into an electroosmotically-driven flow of Sutterby nanofluid in an asymmetric microchannel","57210721478","Balakrishnan S.","Numerical Heat Transfer, Part B: Fundamentals","2024"
63,"3","Numerical treatment of entropy generation and Bejan number into an electroosmotically-driven flow of Sutterby nanofluid in an asymmetric microchannel","57223093461","Magesh A.","Numerical Heat Transfer, Part B: Fundamentals","2024"
63,"4","Numerical treatment of entropy generation and Bejan number into an electroosmotically-driven flow of Sutterby nanofluid in an asymmetric microchannel","41862458400","Tamizharasi P.","Numerical Heat Transfer, Part B: Fundamentals","2024"
63,"5","Numerical treatment of entropy generation and Bejan number into an electroosmotically-driven flow of Sutterby nanofluid in an asymmetric microchannel","55212570900","Abdelsalam S.I.","Numerical Heat Transfer, Part B: Fundamentals","2024"
64,"1","Content Modeling in Smart Learning Environments: A systematic literature review","57392745700","Jiménez-Macías A.","Journal of Universal Computer Science","2024"
64,"2","Content Modeling in Smart Learning Environments: A systematic literature review","15136847800","Muñoz-Merino P.J.","Journal of Universal Computer Science","2024"
64,"3","Content Modeling in Smart Learning Environments: A systematic literature review","57188760691","Ortiz-Rojas M.","Journal of Universal Computer Science","2024"
64,"4","Content Modeling in Smart Learning Environments: A systematic literature review","26030525600","Muñoz-Organero M.","Journal of Universal Computer Science","2024"
64,"5","Content Modeling in Smart Learning Environments: A systematic literature review","57226068561","Delgado Kloos C.","Journal of Universal Computer Science","2024"
65,"1","Boundedness of Solutions of Nonautonomous Degenerate Logistic Equations","7006984958","Arrieta J.M.","Journal of Dynamics and Differential Equations","2024"
65,"2","Boundedness of Solutions of Nonautonomous Degenerate Logistic Equations","58666576700","Molina-Rodríguez M.","Journal of Dynamics and Differential Equations","2024"
65,"3","Boundedness of Solutions of Nonautonomous Degenerate Logistic Equations","57216320268","Santos L.A.","Journal of Dynamics and Differential Equations","2024"
66,"1","On the Security of Quotient Filters: Attacks and Potential Countermeasures","19639262200","Reviriego P.","IEEE Transactions on Computers","2024"
66,"2","On the Security of Quotient Filters: Attacks and Potential Countermeasures","57214372054","Gonzalez M.","IEEE Transactions on Computers","2024"
66,"3","On the Security of Quotient Filters: Attacks and Potential Countermeasures","55976065600","Dayan N.","IEEE Transactions on Computers","2024"
66,"4","On the Security of Quotient Filters: Attacks and Potential Countermeasures","16068603600","Huecas G.","IEEE Transactions on Computers","2024"
66,"5","On the Security of Quotient Filters: Attacks and Potential Countermeasures","56802927400","Liu S.","IEEE Transactions on Computers","2024"
66,"6","On the Security of Quotient Filters: Attacks and Potential Countermeasures","35464058100","Lombardi F.","IEEE Transactions on Computers","2024"
67,"1","GENERIC EIGENSTRUCTURES OF HERMITIAN PENCILS","57219448049","Teran F.D.","SIAM Journal on Matrix Analysis and Applications","2024"
67,"2","GENERIC EIGENSTRUCTURES OF HERMITIAN PENCILS","35068038300","Dmytryshyn A.","SIAM Journal on Matrix Analysis and Applications","2024"
67,"3","GENERIC EIGENSTRUCTURES OF HERMITIAN PENCILS","6603241087","Dopico F.M.","SIAM Journal on Matrix Analysis and Applications","2024"
68,"1","Urban sound classification using neural networks on embedded FPGAs","26421913600","Belloch J.A.","Journal of Supercomputing","2024"
68,"2","Urban sound classification using neural networks on embedded FPGAs","58694467200","Coronado R.","Journal of Supercomputing","2024"
68,"3","Urban sound classification using neural networks on embedded FPGAs","58694467300","Valls O.","Journal of Supercomputing","2024"
68,"4","Urban sound classification using neural networks on embedded FPGAs","57211992924","del Amor R.","Journal of Supercomputing","2024"
68,"5","Urban sound classification using neural networks on embedded FPGAs","18133981900","Leon G.","Journal of Supercomputing","2024"
68,"6","Urban sound classification using neural networks on embedded FPGAs","55208614400","Naranjo V.","Journal of Supercomputing","2024"
68,"7","Urban sound classification using neural networks on embedded FPGAs","36767229700","Dolz M.F.","Journal of Supercomputing","2024"
68,"8","Urban sound classification using neural networks on embedded FPGAs","57188657304","Amor-Martin A.","Journal of Supercomputing","2024"
68,"9","Urban sound classification using neural networks on embedded FPGAs","7004572423","Piñero G.","Journal of Supercomputing","2024"
69,"1","Performance and programmability of GrPPI for parallel stream processing on multi-cores","57208393693","Garcia A.M.","Journal of Supercomputing","2024"
69,"2","Performance and programmability of GrPPI for parallel stream processing on multi-cores","55925823400","Griebler D.","Journal of Supercomputing","2024"
69,"3","Performance and programmability of GrPPI for parallel stream processing on multi-cores","24468954800","Schepke C.","Journal of Supercomputing","2024"
69,"4","Performance and programmability of GrPPI for parallel stream processing on multi-cores","7406130225","García J.D.","Journal of Supercomputing","2024"
69,"5","Performance and programmability of GrPPI for parallel stream processing on multi-cores","57204392640","Muñoz J.F.","Journal of Supercomputing","2024"
69,"6","Performance and programmability of GrPPI for parallel stream processing on multi-cores","8525042100","Fernandes L.G.","Journal of Supercomputing","2024"
70,"1","International evidence of the forecasting ability of option-implied distributions","39262660900","Serrano P.","Journal of Forecasting","2024"
70,"2","International evidence of the forecasting ability of option-implied distributions","26026182200","Vaello-Sebastià A.","Journal of Forecasting","2024"
70,"3","International evidence of the forecasting ability of option-implied distributions","58899257600","Magdalena Vich Llompart M.","Journal of Forecasting","2024"
71,"1","Optimization Problems for Variable Randić Type Lodeg Index and Other Indices","7004402035","Rada J.","Match","2024"
71,"2","Optimization Problems for Variable Randić Type Lodeg Index and Other Indices","55710271900","Rodríguez J.M.","Match","2024"
71,"3","Optimization Problems for Variable Randić Type Lodeg Index and Other Indices","10241618100","Sigarreta J.M.","Match","2024"
72,"1","Comparative analysis of soft-error sensitivity in LU decomposition algorithms on diverse GPUs","18133981900","Leon G.","Journal of Supercomputing","2024"
72,"2","Comparative analysis of soft-error sensitivity in LU decomposition algorithms on diverse GPUs","7006074502","Badia J.M.","Journal of Supercomputing","2024"
72,"3","Comparative analysis of soft-error sensitivity in LU decomposition algorithms on diverse GPUs","26421913600","Belloch J.A.","Journal of Supercomputing","2024"
72,"4","Comparative analysis of soft-error sensitivity in LU decomposition algorithms on diverse GPUs","21834031600","Lindoso A.","Journal of Supercomputing","2024"
72,"5","Comparative analysis of soft-error sensitivity in LU decomposition algorithms on diverse GPUs","6602921577","Entrena L.","Journal of Supercomputing","2024"
73,"1","Detailed parallel social modeling for the analysis of COVID-19 spread","58887737700","Cublier Martínez A.","Journal of Supercomputing","2024"
73,"2","Detailed parallel social modeling for the analysis of COVID-19 spread","7101919482","Carretero J.","Journal of Supercomputing","2024"
73,"3","Detailed parallel social modeling for the analysis of COVID-19 spread","7403594582","Singh D.E.","Journal of Supercomputing","2024"
74,"1","Prediction and estimation of random variables with infinite mean or variance","6602236881","de la Peña V.","Communications in Statistics - Theory and Methods","2024"
74,"2","Prediction and estimation of random variables with infinite mean or variance","6701665186","Gzyl H.","Communications in Statistics - Theory and Methods","2024"
74,"3","Prediction and estimation of random variables with infinite mean or variance","16039682800","Mayoral S.","Communications in Statistics - Theory and Methods","2024"
74,"4","Prediction and estimation of random variables with infinite mean or variance","57799901000","Zou H.","Communications in Statistics - Theory and Methods","2024"
74,"5","Prediction and estimation of random variables with infinite mean or variance","6602513220","Alemayehu D.","Communications in Statistics - Theory and Methods","2024"
75,"1","Lyapunov vectors and excited energy states of the directed polymer in random media","57208188446","Rodríguez-Fernández E.","Physical Review E","2024"
75,"2","Lyapunov vectors and excited energy states of the directed polymer in random media","55619312375","López J.M.","Physical Review E","2024"
76,"1","Long term behavior of the stirred vacuum on a Dirac chain: geometry blur and the random Slater ensemble","58690045700","Vinaixa J.","Journal of Statistical Mechanics: Theory and Experiment","2024"
76,"2","Long term behavior of the stirred vacuum on a Dirac chain: geometry blur and the random Slater ensemble","57219741711","Mula B.","Journal of Statistical Mechanics: Theory and Experiment","2024"
